Feature,Importance_Raw,Importance_Pct
Audio_Only_Share,0.18260097587355284,17.46062059987144
Services_Per_Bene,0.16886219678652642,16.146894821592287
Telehealth_Services_Total,0.1574423103307749,15.054905560617215
Telehealth_HCPCS_Diversity,0.13745140736253822,13.143340901625816
Payment_Per_Bene,0.10499178095340977,10.039495378172363
Avg_Payment_Per_Service,0.10232674500956092,9.784660039653753
Telehealth_Benes_Max,0.09742308402696251,9.315763509621876
Log_Services,0.09468893217724175,9.054319188845245
